1,14.7775,14.65,14.71375
2,14.871,14.763,14.817
3,14.8065,14.735,14.77075
4,14.96,14.856,14.908
5,14.825,14.7825,14.80375
6,14.9875,14.9125,14.95
7,15.1575,15.077,15.11725
8,14.98,14.867,14.9235
9,14.917,14.858,14.8875
10,14.94,14.8755,14.90775
11,14.93,14.869,14.8995
12,14.97,14.8325,14.90125
13,15.025,14.935,14.98
14,15.105,15.003,15.054
15,15.1065,15.02,15.06325
16,15.15,14.867,15.0085
17,14.948,14.905,14.9265
18,15.02,14.9395,14.97975
19,14.988,14.9265,14.95725
20,15.0175,14.9501,14.9838
21,14.988,14.9295,14.95875
22,15.115,15.015,15.065
23,15.265,15.09,15.1775
24,15.525,15.4,15.4625
25,15.528,15.4165,15.47225
26,15.6485,15.513,15.58075
27,15.548,15.405,15.4765
28,15.462,15.3545,15.40825
29,15.545,15.472,15.5085
30,15.435,15.385,15.41
31,15.4495,15.1305,15.29
32,15.3345,15.2375,15.286
33,15.09,14.9795,15.03475
34,15,14.928,14.964
35,14.96,14.897,14.9285
36,14.999,14.914,14.9565
37,15.15,15.054,15.102
38,15.208,15.1205,15.16425
39,15.273,15.2225,15.24775
40,15.285,15.215,15.25
41,15.16,15.0995,15.12975
42,14.89,14.758,14.824
43,14.9385,14.8635,14.901
44,14.96,14.8555,14.90775
45,15.1045,14.991,15.04775
46,15.199,15.153,15.176
47,15.365,15.2595,15.31225
48,15.2515,15.211,15.23125
49,15.42,15.21,15.315
50,15.29,15.1295,15.20975
51,15.37,15.2645,15.31725
52,15.45,15.38,15.415
53,15.47,15.353,15.4115
54,15.48,15.416,15.448
55,15.424,15.2915,15.35775
56,15.445,15.368,15.4065
57,15.363,15.291,15.327
58,15.25,15.19,15.22
59,15.2425,15.145,15.19375
60,15.4,15.345,15.3725
