1,19.1385,19.048,19.09325
2,19.327,19.166,19.2465
3,19.295,19.2345,19.26475
4,19.44,19.366,19.403
5,19.404,19.269,19.3365
6,19.42,19.254,19.337
7,19.28,19.2425,19.26125
8,19.2175,19.125,19.17125
9,19.2145,19.15,19.18225
10,19.33,19.216,19.273
11,19.1885,19.102,19.14525
12,19.245,19.069,19.157
13,19.2155,19.1295,19.1725
14,19.268,19.183,19.2255
15,19.285,19.2045,19.24475
16,19.319,19.265,19.292
17,19.3405,19.278,19.30925
18,19.2885,19.2325,19.2605
19,19.4035,19.3255,19.3645
20,19.615,19.453,19.534
21,19.5375,19.465,19.50125
22,19.46,19.3845,19.42225
23,19.348,19.292,19.32
24,19.369,19.3025,19.33575
25,19.361,19.2965,19.32875
26,19.24,19.1845,19.21225
27,19.0365,18.99,19.01325
28,18.9445,18.7475,18.846
29,18.95,18.845,18.8975
30,19.1795,19.069,19.12425
31,19.0495,18.9905,19.02
32,19.1305,19.067,19.09875
33,19.3785,19.277,19.32775
34,19.42,19.3,19.36
35,19.4825,19.298,19.39025
36,19.237,19.183,19.21
37,19.262,19.1935,19.22775
38,19.2545,19.166,19.21025
39,19.2055,19.137,19.17125
40,19.1075,19.069,19.08825
41,19,18.9155,18.95775
42,18.955,18.8945,18.92475
43,18.854,18.8125,18.83325
44,18.8765,18.8155,18.846
45,18.795,18.749,18.772
46,18.885,18.8085,18.84675
47,18.988,18.8785,18.93325
48,18.874,18.813,18.8435
49,18.8645,18.815,18.83975
50,18.985,18.93,18.9575
51,19.0835,18.983,19.03325
52,19.152,19.024,19.088
53,18.9585,18.9075,18.933
54,19.039,18.9785,19.00875
55,19.045,18.9385,18.99175
56,19.141,19.0555,19.09825
57,19.04,18.9525,18.99625
58,19.02,18.959,18.9895
59,19.0845,19.0295,19.057
60,19.1135,19.048,19.08075
61,19.319,19.145,19.232
62,19.19,19.0495,19.11975
63,19.2505,19.1515,19.201
64,19.16,19.108,19.134
65,19.224,19.0155,19.11975
66,19.135,19.0545,19.09475
67,19.18,19.094,19.137
68,19.1245,19.0635,19.094
69,19.079,19.0075,19.04325
70,19.01,18.954,18.982
71,19.088,18.9815,19.03475
72,19.0985,19.0435,19.071
73,19.077,19.0365,19.05675
74,19.2045,19.0995,19.152
75,19.289,19.135,19.212
76,19.124,19.04,19.082
77,19.75,19.58,19.665
78,19.836,19.7035,19.76975
79,19.6475,19.5315,19.5895
80,19.6245,19.47,19.54725
81,19.77,19.686,19.728
82,19.6905,19.557,19.62375
83,19.2595,19.1565,19.208
84,19.155,19.0895,19.12225
85,19.2,19.1155,19.15775
86,19.1875,9.16,14.17375
87,19.168,19.1175,19.14275
88,19.214,19.157,19.1855
89,19.18,19.05,19.115
90,19.208,19.071,19.1395
91,19.032,18.9415,18.98675
92,19.1425,19.025,19.08375
93,19.222,19.1545,19.18825
94,19.279,19.1775,19.22825
95,19.189,19.125,19.157
96,19.189,19.1325,19.16075
97,19.236,19.1585,19.19725
98,19.135,19.0385,19.08675
99,19.0945,19.0545,19.0745
100,19.0795,19.017,19.04825
101,19.015,18.9845,18.99975
102,19.08,19.001,19.0405
103,18.9385,18.8675,18.903
104,19.3685,18.883,19.12575
105,19.285,19.1695,19.22725
106,19.1635,19.076,19.11975
107,19.065,18.9975,19.03125
108,18.999,18.9575,18.97825
109,19.1185,19.035,19.07675
110,19.053,18.9975,19.02525
111,19.0385,18.9645,19.0015
112,19.05,18.9875,19.01875
113,19.087,19.05,19.0685
114,19.177,19.115,19.146
115,19.103,19.0565,19.07975
116,19.099,19.025,19.062
117,19.108,19.0295,19.06875
118,19.129,19.06,19.0945
119,19.0925,19.054,19.07325
120,19.037,18.951,18.994
