135,12.8375,12.715,12.77625,,,,,
136,12.965,12.8515,12.90825,,,,,
137,12.948,12.8832,12.9156,,,,,
138,12.8905,12.772,12.83125,,,,,
139,12.9061,12.7585,12.8323,,,,,
140,12.7725,12.7394,12.75595,,,,,
141,12.808,12.7211,12.76455,,,,,
142,12.708,12.6825,12.69525,,,,,
143,12.7024,12.6286,12.6655,,,,,
144,12.702,12.664,12.683,,,,,
145,12.767,12.648,12.7075,,,,,
146,12.7097,12.625,12.66735,,,,,
147,12.5945,12.551,12.57275,,,,,
148,12.6399,12.5759,12.6079,,,,,
149,12.5775,12.5259,12.5517,,,,,
150,12.5799,12.5199,12.5499,,,,,
151,12.7463,12.6,12.67315,,,,,
152,12.685,12.6162,12.6506,,,,,
153,12.714,12.626,12.67,,,,,
154,12.794,12.702,12.748,,,,,
155,12.764,12.7033,12.73365,,,,,
156,12.74,12.685,12.7125,,,,,
157,12.709,12.6315,12.67025,,,,,
158,12.615,12.5787,12.59685,,,,,
159,12.627,12.592,12.6095,,,,,
160,12.75,12.66,12.705,,,,,
161,12.7965,12.751,12.77375,,,,,
162,12.89,12.769,12.8295,,,,,
163,13,12.8934,12.9467,,,,,
164,13.0905,12.9867,13.0386,,,,,
165,13.074,12.9476,13.0108,,,,,
166,13.138,12.9966,13.0673,,,,,
167,13.165,13.0909,13.12795,,,,,
168,13.2395,13.154,13.19675,,,,,
169,13.13,13.0381,13.08405,,,,,
170,13.0769,13.034,13.05545,,,,,
171,12.967,12.919,12.943,,,,,
172,12.9565,12.9285,12.9425,,,,,
173,13.0875,13.038,13.06275,,,,,
174,13.055,12.9769,13.01595,,,,,
175,13.06,12.9498,13.0049,,,,,
176,12.9745,12.911,12.94275,,,,,
177,12.91,12.853,12.8815,,,,,
178,12.87,12.8094,12.8397,,,,,
179,12.825,12.7715,12.79825,,,,,
180,12.7776,12.7543,12.76595,,,,,
181,12.8049,12.747,12.77595,,,,,
182,12.711,12.6565,12.68375,,,,,
183,12.66,12.6085,12.63425,,,,,
184,12.56,12.5377,12.54885,,,,,
185,12.5361,12.505,12.52055,,,,,
186,12.5384,12.4705,12.50445,,,,,
187,12.528,12.458,12.493,,,,,
188,12.6583,12.53,12.59415,,,,,
189,12.5846,12.52,12.5523,,,,,
190,12.628,12.5636,12.5958,,,,,
191,12.5295,12.4863,12.5079,,,,,
192,12.509,12.448,12.4785,,,,,
193,12.5899,12.487,12.53845,,,,,
194,12.547,12.42,12.4835,,,,,
195,12.45,12.4048,12.4274,,,,,
196,12.4675,12.407,12.43725,,,,,
197,12.395,12.3484,12.3717,,,,,
198,12.47,12.381,12.4255,,,,,
199,12.47,12.3789,12.42445,,,,,
200,12.439,12.3581,12.39855,,,,,
201,12.54,12.443,12.4915,,,,,
202,12.44,12.3816,12.4108,,,,,
203,12.45,12.3389,12.39445,,,,,
204,12.415,12.3698,12.3924,,,,,
205,12.3695,12.2814,12.32545,,,,,
206,12.4199,12.378,12.39895,,,,,
207,12.5079,12.4385,12.4732,,,,,
208,12.425,12.385,12.405,,,,,
209,12.366,12.317,12.3415,,,,,
210,12.366,12.3286,12.3473,,,,,
211,12.3434,12.2575,12.30045,,,,,
212,12.26,12.218,12.239,,,,,
213,12.215,12.185,12.2,,,,,
214,12.27,12.2174,12.2437,,,,,
215,12.259,12.1745,12.21675,,,,,
216,12.313,12.2145,12.26375,,,,,
217,12.2915,12.2496,12.27055,,,,,
218,12.3605,12.231,12.29575,,,,,
219,12.4928,12.3781,12.43545,,,,,
220,12.4034,12.3526,12.378,,,,,
221,12.31,12.2786,12.2943,,,,,
222,12.3225,12.2648,12.29365,,,,,
223,12.353,12.275,12.314,,,,,
224,12.494,12.4333,12.46365,,,,,
225,12.409,12.3358,12.3724,,,,,
226,12.41,12.353,12.3815,,,,,
227,12.5141,12.4619,12.488,,,,,
228,12.595,12.5108,12.5529,,,,,
229,12.5288,12.4378,12.4833,,,,,
230,12.434,12.3585,12.39625,,,,,
231,12.3844,12.329,12.3567,,,,,
232,12.385,12.3445,12.36475,,,,,
233,12.4175,12.3767,12.3971,,,,,
234,12.4744,12.3766,12.4255,,,,,
235,12.4793,12.424,12.45165,,,,,
236,12.5034,12.4227,12.46305,,,,,
237,12.4848,12.451,12.4679,,,,,
238,12.3978,12.361,12.3794,,,,,
239,12.3824,12.3496,12.366,,,,,
240,12.4725,12.3865,12.4295,,,,,
241,12.477,12.4168,12.4469,,,,,
242,12.458,12.4169,12.43745,,,,,
243,12.434,12.4065,12.42025,,,,,
244,12.3886,12.3656,12.3771,,,,,
245,12.3575,12.308,12.33275,,,,,
246,12.358,12.315,12.3365,,,,,
247,12.388,12.325,12.3565,,,,,
248,12.37,12.3475,12.35875,,,,,
249,12.3935,12.3394,12.36645,,,,,
250,12.3745,12.3425,12.3585,,,,,
251,12.398,12.3694,12.3837,,,,,
252,12.373,12.3355,12.35425,,,,,
253,12.3114,12.236,12.2737,,,,,
254,12.275,12.2275,12.25125,,,,,
255,12.2295,12.188,12.20875,,,,,
256,12.257,12.191,12.224,,,,,
257,12.272,12.2091,12.24055,,,,,
258,12.2925,12.2217,12.2571,,,,,
259,12.2096,12.1697,12.18965,,,,,
260,12.105,12.039,12.072,,,,,
261,12.137,12.0784,12.1077,,,,,
262,12.1256,12.0267,12.07615,,,,,
263,12.0475,12.0125,12.03,,,,,
264,12.0475,11.9872,12.01735,,,,,
265,12.09,12.0479,12.06895,,,,,
266,12.1249,12.0426,12.08375,,,,,
267,12.0862,12.0069,12.04655,,,,,
268,12.0762,12.0277,12.05195,,,,,
269,12.1019,12.07,12.08595,,,,,
270,12.0561,12.022,12.03905,,,,,
271,12.051,12.0034,12.0272,,,,,
272,12.2184,12.057,12.1377,,,,,
273,12.1675,12.125,12.14625,,,,,
274,12.0699,11.9792,12.02455,,,,,
275,12.042,12.0025,12.02225,,,,,
276,12.0791,12.0199,12.0495,,,,,
277,12.015,11.9665,11.99075,,,,,
278,12.0189,11.978,11.99845,,,,,
279,12.0725,12.0102,12.04135,,,,,
280,12.1199,12.0726,12.09625,,,,,
281,12.086,12.0337,12.05985,,,,,
282,12.0545,12.0371,12.0458,,,,,
283,12.1551,12.0773,12.1162,,,,,
284,12.127,12.0813,12.10415,,,,,
285,12.0794,12.0157,12.04755,,,,,
286,12.0348,12.0056,12.0202,,,,,
287,12.0725,12.034,12.05325,,,,,
288,12.1435,12.0593,12.1014,,,,,
289,12.238,12.1699,12.20395,,,,,
290,12.191,12.145,12.168,,,,,
291,12.1345,12.1072,12.12085,,,,,
292,12.125,12.093,12.109,,,,,
293,12.143,12.0669,12.10495,,,,,
294,12.114,12.084,12.099,,,,,
295,12.0612,12,12.0306,,,,,
296,12.0275,11.9871,12.0073,,,,,
297,12.0731,11.9925,12.0328,,,,,
298,12.048,11.9942,12.0211,,,,,
299,11.989,11.933,11.961,,,,,
300,12,11.9493,11.97465,,,,,
301,11.9995,11.9159,11.9577,,,,,
302,11.943,11.8925,11.91775,,,,,
303,12.037,11.9757,12.00635,,,,,
304,12.195,12.025,12.11,,,,,
305,12.121,12.0738,12.0974,,,,,
306,12.0744,12.0371,12.05575,,,,,
307,12.009,11.9765,11.99275,,,,,
308,12.012,11.9825,11.99725,,,,,
309,11.9699,11.9385,11.9542,,,,,
310,11.9945,11.9239,11.9592,,,,,
311,11.9716,11.9527,11.96215,,,,,
312,11.982,11.9509,11.96645,,,,,
313,11.928,11.913,11.9205,,,,,
314,11.9225,11.8865,11.9045,,,,,
315,11.8594,11.8278,11.8436,,,,,
316,11.8731,11.8399,11.8565,,,,,
317,11.866,11.8149,11.84045,,,,,
318,11.796,11.773,11.7845,,,,,
319,11.8275,11.762,11.79475,,,,,
320,11.7515,11.7243,11.7379,,,,,
321,11.76,11.733,11.7465,,,,,
322,11.8455,11.7705,11.808,,,,,
323,11.8147,11.7718,11.79325,,,,,
324,11.7925,11.715,11.75375,,,,,
325,11.7269,11.6712,11.69905,,,,,
326,11.821,11.7449,11.78295,,,,,
327,11.7049,11.6646,11.68475,,,,,
328,11.635,11.6155,11.62525,,,,,
329,11.64,11.598,11.619,,,,,
330,11.6126,11.565,11.5888,,,,,
331,11.6,11.5459,11.57295,,,,,
332,11.5902,11.535,11.5626,,,,,
333,11.55,11.4945,11.52225,,,,,
334,11.5238,11.491,11.5074,,,,,
335,11.5922,11.5482,11.5702,,,,,
336,11.662,11.5729,11.61745,,,,,
337,11.727,11.665,11.696,,,,,
338,11.65,11.5792,11.6146,,,,,
339,11.67,11.6228,11.6464,,,,,
340,11.6165,11.5835,11.6,,,,,
341,11.6885,11.5715,11.63,,,,,
342,11.7,11.635,11.6675,,,,,
343,11.7883,11.663,11.72565,,,,,
344,11.752,11.6956,11.7238,,,,,
345,11.7883,11.733,11.76065,,,,,
346,11.742,11.7057,11.72385,,,,,
347,11.6826,11.6192,11.6509,,,,,
348,11.6922,11.5959,11.64405,,,,,
349,11.7445,11.707,11.72575,,,,,
350,11.71,11.677,11.6935,,,,,
351,11.716,11.67,11.693,,,,,
352,11.717,11.672,11.6945,,,,,
353,11.641,11.607,11.624,,,,,
354,11.618,11.607,11.6125,,,,,
355,11.5949,11.5615,11.5782,,,,,
356,11.6555,11.6,11.62775,,,,,
357,11.695,11.6324,11.6637,,,,,
358,11.6978,11.6278,11.6628,,,,,
359,11.7153,11.6921,11.7037,,,,,
360,11.747,11.702,11.7245,,,,,
361,11.831,11.7847,11.80785,,,,,
362,11.81,11.7788,11.7944,,,,,
363,11.899,11.8528,11.8759,,,,,
364,11.9091,11.844,11.87655,,,,,
365,11.82,11.7708,11.7954,,,,,
366,11.945,11.837,11.891,,,,,
