1,19.873,19.814,19.8435
2,19.855,19.798,19.8265
3,19.859,19.796,19.8275
4,19.765,19.714,19.7395
5,19.69,19.634,19.662
6,19.585,19.472,19.5285
7,19.486,19.432,19.459
8,19.569,19.436,19.5025
9,19.633,19.557,19.595
10,19.475,19.337,19.406
11,19.593,19.491,19.542
12,19.469,19.32,19.3945
13,19.476,19.343,19.4095
14,19.345,19.288,19.3165
15,19.471,19.414,19.4425
16,19.539,19.437,19.488
17,19.556,19.428,19.492
18,19.396,19.35,19.373
19,19.396,19.357,19.3765
20,19.379,19.315,19.347
21,19.362,19.295,19.3285
22,19.277,19.156,19.2165
23,19.462,19.275,19.3685
24,19.228,19.128,19.178
25,19.445,19.264,19.3545
26,19.868,19.7,19.784
27,19.862,19.716,19.789
28,19.769,19.63,19.6995
29,19.71,19.613,19.6615
30,19.84,19.77,19.805
31,19.696,19.562,19.629
32,19.768,19.648,19.708
33,19.86,19.698,19.779
34,19.866,19.755,19.8105
35,19.838,19.714,19.776
36,19.85,19.68,19.765
37,19.728,19.638,19.683
38,19.615,19.545,19.58
39,19.479,19.356,19.4175
40,19.43,19.338,19.384
41,19.49,19.4,19.445
42,19.475,19.388,19.4315
43,19.471,19.306,19.3885
44,19.512,19.408,19.46
45,19.519,19.475,19.497
46,19.49,19.39,19.44
47,19.429,19.325,19.377
48,19.406,19.299,19.3525
49,19.227,19.124,19.1755
50,19.196,19.104,19.15
51,19.139,19.051,19.095
52,19.085,18.917,19.001
53,18.934,18.829,18.8815
54,18.869,18.735,18.802
55,18.838,18.774,18.806
56,18.801,18.667,18.734
57,18.865,18.66,18.7625
58,19.114,18.961,19.0375
59,18.94,18.85,18.895
60,18.875,18.804,18.8395
61,18.886,18.806,18.846
62,18.855,18.785,18.82
63,18.868,18.798,18.833
64,18.817,18.753,18.785
65,18.8,18.759,18.7795
66,18.845,18.757,18.801
67,18.783,18.646,18.7145
68,18.71,18.59,18.65
69,18.984,18.858,18.921
70,19.13,18.897,19.0135
71,18.985,18.92,18.9525
72,19,18.738,18.869
73,18.727,18.642,18.6845
74,18.654,18.581,18.6175
75,18.62,18.5,18.56
76,18.69,18.575,18.6325
77,18.666,18.483,18.5745
78,18.51,18.333,18.4215
79,18.43,18.368,18.399
80,18.489,18.367,18.428
81,18.401,18.322,18.3615
82,18.459,18.337,18.398
83,18.453,18.381,18.417
84,18.425,18.37,18.3975
85,18.362,18.312,18.337
86,18.268,18.075,18.1715
87,18.157,18.096,18.1265
88,18.06,17.965,18.0125
89,18.04,17.989,18.0145
90,18.18,18.021,18.1005
91,18,17.905,17.9525
92,18.133,17.983,18.058
93,18.551,18.344,18.4475
94,19.01,18.765,18.8875
95,18.745,18.56,18.6525
96,19.095,18.896,18.9955
97,19.08,18.725,18.9025
98,18.99,18.861,18.9255
99,18.716,18.62,18.668
100,18.592,18.386,18.489
101,18.663,18.467,18.565
102,18.615,18.441,18.528
103,18.428,18.34,18.384
104,18.279,18.22,18.2495
105,18.133,18.07,18.1015
106,18.13,18.052,18.091
107,18.071,18.016,18.0435
108,18.15,18.053,18.1015
109,18.182,18.102,18.142
110,18.373,18.297,18.335
111,18.211,18.14,18.1755
112,18.224,18.164,18.194
113,18.115,18.046,18.0805
114,18.043,17.978,18.0105
115,18.086,18.015,18.0505
116,18.147,18.03,18.0885
117,18.089,18.04,18.0645
118,18.072,18.037,18.0545
119,18.035,17.988,18.0115
120,18.025,17.982,18.0035
