1,14.6025,14.517,14.55975
2,14.711,14.5535,14.63225
3,14.6775,14.593,14.63525
4,14.7365,14.677,14.70675
5,14.76,14.6965,14.72825
6,14.7265,14.668,14.69725
7,14.7765,14.688,14.73225
8,14.7535,14.723,14.73825
9,14.7755,14.7225,14.749
10,14.86,14.7975,14.82875
11,14.986,14.8675,14.92675
12,14.89,14.818,14.854
13,14.844,14.735,14.7895
14,14.684,14.598,14.641
15,14.606,14.554,14.58
16,14.665,14.623,14.644
17,14.645,14.5395,14.59225
18,14.5905,14.52,14.55525
19,14.6725,14.521,14.59675
20,14.67,14.5795,14.62475
21,14.675,14.634,14.6545
22,14.666,14.6165,14.64125
23,14.795,14.619,14.707
24,14.7025,14.585,14.64375
25,14.665,14.6205,14.64275
26,14.6235,14.5505,14.587
27,14.616,14.551,14.5835
28,14.7295,14.6475,14.6885
29,14.8995,14.7695,14.8345
30,15.0375,14.9495,14.9935
31,14.7775,14.65,14.71375
32,14.871,14.763,14.817
33,14.8065,14.735,14.77075
34,14.96,14.856,14.908
35,14.825,14.7825,14.80375
36,14.9875,14.9125,14.95
37,15.1575,15.077,15.11725
38,14.98,14.867,14.9235
39,14.917,14.858,14.8875
40,14.94,14.8755,14.90775
41,14.93,14.869,14.8995
42,14.97,14.8325,14.90125
43,15.025,14.935,14.98
44,15.105,15.003,15.054
45,15.1065,15.02,15.06325
46,15.15,14.867,15.0085
47,14.948,14.905,14.9265
48,15.02,14.9395,14.97975
49,14.988,14.9265,14.95725
50,15.0175,14.9501,14.9838
51,14.988,14.9295,14.95875
52,15.115,15.015,15.065
53,15.265,15.09,15.1775
54,15.525,15.4,15.4625
55,15.528,15.4165,15.47225
56,15.6485,15.513,15.58075
57,15.548,15.405,15.4765
58,15.462,15.3545,15.40825
59,15.545,15.472,15.5085
60,15.435,15.385,15.41
61,15.4495,15.1305,15.29
62,15.3345,15.2375,15.286
63,15.09,14.9795,15.03475
64,15,14.928,14.964
65,14.96,14.897,14.9285
66,14.999,14.914,14.9565
67,15.15,15.054,15.102
68,15.208,15.1205,15.16425
69,15.273,15.2225,15.24775
70,15.285,15.215,15.25
71,15.16,15.0995,15.12975
72,14.89,14.758,14.824
73,14.9385,14.8635,14.901
74,14.96,14.8555,14.90775
75,15.1045,14.991,15.04775
76,15.199,15.153,15.176
77,15.365,15.2595,15.31225
78,15.2515,15.211,15.23125
79,15.42,15.21,15.315
80,15.29,15.1295,15.20975
81,15.37,15.2645,15.31725
82,15.45,15.38,15.415
83,15.47,15.353,15.4115
84,15.48,15.416,15.448
85,15.424,15.2915,15.35775
86,15.445,15.368,15.4065
87,15.363,15.291,15.327
88,15.25,15.19,15.22
89,15.2425,15.145,15.19375
90,15.4,15.345,15.3725
